reference,title,closed_at,cves,risks,summary,first_revision,affected_systems
CERTFR-2024-AVI-0744,Multiples vulnérabilités dans ClamAV,,CVE-2024-20506; CVE-2024-20505,Atteinte à l'intégrité des données; Déni de service,De multiples vulnérabilités ont été découvertes dans ClamAV. Elles permettent à un attaquant de provoquer une atteinte à l'intégrité des données et un déni de service.,2024-09-05T12:16:40.331889,ClamAV ClamAV – ClamAV versions antérieures à 0.103.12 | ClamAV ClamAV – ClamAV versions 1.3.x antérieures à 1.3.2 | ClamAV ClamAV – ClamAV versions 1.4.x antérieures à 1.4.1 | ClamAV ClamAV – ClamAV versions 1.0.x antérieures à 1.0.7
CERTFR-2024-AVI-0745,Vulnérabilité dans les produits Asterisk,,CVE-2024-42491,Déni de service à distance,Une vulnérabilité a été découverte dans les produits Asterisk. Elle permet à un attaquant de provoquer un déni de service à distance.,2024-09-06T05:59:20.431956,Asterisk Asterisk – Asterisk versions 20.x et antérieures à 20.9.3 | Asterisk Certified Asterisk – Certified Asterisk versions 18.x et antérieures à 18.9-cert12 | Asterisk Certified Asterisk – Certified Asterisk versions 20.x et antérieures à 20.7-cert3 | Asterisk Asterisk – Asterisk versions 18.x et antérieures à 18.24.3 | Asterisk Asterisk – Asterisk versions 21.x et antérieures à 21.4.3
CERTFR-2024-AVI-0746,Multiples vulnérabilités dans Elastic Kibana,,CVE-2024-37288; CVE-2024-37285,Exécution de code arbitraire à distance,De multiples vulnérabilités ont été découvertes dans Elastic Kibana. Elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance.,2024-09-06T06:10:14.131648,Elastic Kibana – Kibana versions 8.x postérieures à 8.10.0 et antérieures à 8.15.1
CERTFR-2024-AVI-0747,Vulnérabilité dans le noyau Linux de SUSE,,CVE-2023-31315,Atteinte à l'intégrité des données,Une vulnérabilité a été découverte dans le noyau Linux de SUSE. Elle permet à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.,2024-09-06T11:15:41.811086,SUSE SUSE Linux Enterprise High Performance Computing – SUSE Linux Enterprise High Performance Computing 15 SP5 | SUSE openSUSE Leap – openSUSE Leap 15.5 | SUSE SUSE Linux Enterprise Desktop – SUSE Linux Enterprise Desktop 15 SP5 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server 15 SP5 | SUSE Basesystem Module – Basesystem Module 15-SP5 | SUSE SUSE Linux Enterprise Server – SUSE Linux Enterprise Server for SAP Applications 15 SP5 | SUSE SUSE Linux Enterprise Real Time – SUSE Linux Enterprise Real Time 15 SP5 | SUSE SUSE Linux Enterprise Micro – SUSE Linux Enterprise Micro 5.5 | SUSE openSUSE Leap – openSUSE Leap Micro 5.5
CERTFR-2024-AVI-0748,Multiples vulnérabilités dans le noyau Linux d'Ubuntu,,CVE-2023-52760; CVE-2024-26830; CVE-2024-39484; CVE-2021-46926; CVE-2024-26921; CVE-2023-52629; CVE-2024-26929; CVE-2024-24860; CVE-2024-36901,Déni de service à distance; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer un déni de service à distance, une atteinte à la confidentialité des données et un contournement de la politique de sécurité.",2024-09-06T11:17:25.069520,Ubuntu Ubuntu – Ubuntu 18.04 ESM
CERTFR-2024-AVI-0749,Multiples vulnérabilités dans le noyau Linux de Red Hat,,CVE-2024-35875; CVE-2022-48799; CVE-2024-35839; CVE-2024-26946; CVE-2024-39502; CVE-2024-40983; CVE-2024-42131; CVE-2024-41090; CVE-2024-40995; CVE-2024-38570; CVE-2024-40956; CVE-2024-35895; CVE-2024-42102; CVE-2024-38540; CVE-2024-40978; CVE-2024-41091; CVE-2024-41044; CVE-2024-40914,Déni de service,De multiples vulnérabilités ont été découvertes dans le noyau Linux de Red Hat. Elles permettent à un attaquant de provoquer un déni de service.,2024-09-06T13:18:31.543974,"Red Hat Red Hat Enterprise Linux Server – Red Hat Enterprise Linux Server - AUS 8.4 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Real Time for x86_64 - 4 years of updates 9.2 x86_64 | Red Hat Red Hat Enterprise Linux Server – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 8.4 ppc64le | Red Hat Red Hat Enterprise Linux Server – Red Hat Enterprise Linux Server - TUS 8.4 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 9.2 x86_64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for x86_64 - Extended Update Support 9.2 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Real Time for NFV for x86_64 - 4 years of updates 9.2 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for IBM z Systems - Extended Update Support 9.2 s390x | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for x86_64 - Extended Update Support 9.2 x86_64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for Power, little endian - Extended Update Support 9.2 ppc64le | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for ARM 64 - Extended Update Support 9.2 aarch64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for ARM 64 - Extended Update Support 9.2 aarch64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for IBM z Systems - 4 years of updates 9.2 s390x | Red Hat Red Hat Enterprise Linux Server – Red Hat Enterprise Linux Server - AUS 9.2 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for Power, little endian - Extended Update Support 9.2 ppc64le | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for x86_64 - Update Services for SAP Solutions 8.4 x86_64 | Red Hat Red Hat Enterprise Linux – Red Hat Enterprise Linux for ARM 64 - 4 years of updates 9.2 aarch64 | Red Hat Red Hat CodeReady Linux Builder – Red Hat CodeReady Linux Builder for IBM z Systems - Extended Update Support 9.2 s390x | Red Hat Red Hat Enterprise Linux Server – Red Hat Enterprise Linux Server for Power LE - Update Services for SAP Solutions 9.2 ppc64le"
CERTFR-2024-AVI-0750,Multiples vulnérabilités dans les produits IBM,,CVE-2024-37891; CVE-2024-35154; CVE-2024-37532; CVE-2024-4068; CVE-2024-38475; CVE-2024-34069; CVE-2024-40898; CVE-2022-41678; CVE-2024-40725; CVE-2024-39705; CVE-2024-38474; CVE-2024-39884; CVE-2024-38472; CVE-2024-35195; CVE-2024-38476; CVE-2024-41110; CVE-2024-38477; CVE-2021-23727; CVE-2024-38473; CVE-2024-37890; CVE-2024-39338; CVE-2024-6387; CVE-2024-35153; CVE-2024-39689; CVE-2024-39573; CVE-2024-6345,Déni de service à distance; Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données; Élévation de privilèges,"De multiples vulnérabilités ont été découvertes dans les produits IBM. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et une atteinte à la confidentialité des données.",2024-09-06T13:23:20.144342,IBM Security QRadar EDR – Security QRadar EDR version 3.12.x antérieures à 3.12.11 | IBM QRadar Assistant – QRadar Assistant version antérieures à 3.8.0 | IBM Cloud Pak – Cloud Pak versions 1.10.x.x antérieures à 1.10.25.0 | IBM Tivoli Monitoring – Tivoli Monitoring version 6.3.x antérieures à 6.3.0.7 Plus Service Pack 5 | IBM Sterling Control Center – Sterling Control Center version 6.2.1.x antérieures à 6.2.1.0 iFix13 | IBM QRadar Suite Software – QRadar Suite Software versions 1.10.x.x postérieures à 1.10.12.x et antérieures à 1.10.25.0
CERTFR-2024-AVI-0751,Multiples vulnérabilités dans les produits Mozilla,,CVE-2024-8382; CVE-2024-8394; CVE-2024-8384; CVE-2024-8386; CVE-2024-8387; CVE-2024-8385; CVE-2024-8381,Déni de service à distance; Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Contournement de la politique de sécurité,"De multiples vulnérabilités ont été découvertes dans les produits Mozilla. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et un contournement de la politique de sécurité.",2024-09-09T08:07:11.330517,Mozilla Thunderbird – Thunderbird versions antérieures à 128.2 | Mozilla Firefox ESR – Firefox ESR versions antérieures à 128.2 | Mozilla Thunderbird – Thunderbird versions antérieures à 115.15 | Mozilla Firefox – Firefox versions antérieures à 130
CERTFR-2024-AVI-0752,Multiples vulnérabilités dans les produits Qnap,,CVE-2022-27592; CVE-2023-50360; CVE-2024-32762; CVE-2024-21906; CVE-2024-38640; CVE-2023-34974; CVE-2024-27125; CVE-2024-32763; CVE-2024-27126; CVE-2023-47563; CVE-2024-38641; CVE-2024-38642; CVE-2023-34979; CVE-2023-39298; CVE-2023-39300; CVE-2023-45038; CVE-2024-32771; CVE-2023-38545; CVE-2024-27122,Injection de code indirecte à distance (XSS); Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Qnap. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une atteinte à la confidentialité des données et une injection de code indirecte à distance (XSS).",2024-09-09T09:38:58.894709,Qnap QuTS hero – QuTS hero versions h4.5.x antérieures à h4.5.4.2790 build 20240606 | Qnap QTS – QTS versions 4.3.4 antérieures à 4.3.4.2814 build 20240618 | Qnap Download Station – Download Station versions 5.8.x antérieures à 5.8.6.283 | Qnap QTS – QTS versions 4.3.3 antérieures à 4.3.3.2784 build 20240619 | Qnap QuMagie – QuMagie versions 2.3.x antérieures à 2.3.1 | Qnap QTS – QTS versions 4.2.6 antérieures à 4.2.6 build 20240618 | Qnap QTS – QTS versions 4.3.6 antérieures à 4.3.6.2805 build 20240619 | Qnap Helpdesk – Helpdesk versions 3.3.x antérieures à 3.3.1 | Qnap Notes Station – Notes Station 3 versions 3.9.x antérieures à 3.9.6 | Qnap QTS – QTS versions 5.1.x antérieures à 5.2.0.2782 build 20240601 | Qnap QuTS hero – QuTS hero versions h4.5.x antérieures à h4.5.4.2626 build 20231225 | Qnap QuTS hero – QuTS hero versions h5.1.x antérieures à h5.2.0.2782 build 20240601 | Qnap Music Station – Music Station versions 5.4.x antérieures à 5.4.0 | Qnap Video Station – Video Station versions 5.8.x antérieures à 5.8.2 | Qnap QTS – QTS versions 4.5.x antérieures à 4.5.4.2790 build 20240605 | Qnap QuLog Center – QuLog Center versions 1.7.x.x antérieures à 1.7.0.827 | Qnap QuLog Center – QuLog Center versions 1.8.x.x antérieures à 1.8.0.872 | Qnap QVR – QVR Smart Client versions 2.4.x.x antérieures à 2.4.0.0570
CERTFR-2024-AVI-0753,Multiples vulnérabilités dans les produits OwnCloud,,CVE-2024-37011; CVE-2024-37009; CVE-2024-37012; CVE-2024-42014; CVE-2024-37010,Déni de service à distance; Injection de requêtes illégitimes par rebond (CSRF); Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits OwnCloud. Certaines d'entre elles permettent à un attaquant de provoquer un déni de service à distance, une atteinte à la confidentialité des données et une atteinte à l'intégrité des données.",2024-09-10T08:25:06.551199,Owncloud OwnCloud Server – OwnCloud 10 Server versions antérieures à 10.15.0 
CERTFR-2024-AVI-0754,Multiples vulnérabilités dans les produits SAP,,CVE-2024-45281; CVE-2024-44115; CVE-2024-45279; CVE-2024-44117; CVE-2024-33003; CVE-2023-0215; CVE-2023-0286; CVE-2024-45285; CVE-2024-45286; CVE-2024-44116; CVE-2024-44113; CVE-2024-41729; CVE-2024-44112; CVE-2024-41728; CVE-2024-42371; CVE-2024-42380; CVE-2024-45280; CVE-2024-45283; CVE-2013-3587; CVE-2022-0778; CVE-2024-45284; CVE-2024-44114; CVE-2024-41730; CVE-2024-44121; CVE-2024-42378; CVE-2024-44120,Injection de code indirecte à distance (XSS); Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits SAP. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une injection de code indirecte à distance (XSS) et un contournement de la politique de sécurité.",2024-09-10T09:39:58.922711,"SAP SAP pour Oil & Gas – SAP pour Oil & Gas versions 600, 602, 603, 604, 605, 606, 617, 618, 800, 802, 803, 804, 805, 806, 807 et 807 sans le dernier correctif de sécurité | SAP Commerce Cloud – Commerce Cloud versions HY_COM 1808, 1811, 1905, 2005, 2105, 2011, 2205 et COM_CLOUD 2211 sans le dernier correctif de sécurité | SAP Business Warehouse – Business Warehouse (BEx Analyzer) versions DW4CORE 200, DW4CORE 300, DW4CORE 400, SAP_BW 700, SAP_BW 701, SAP_BW 702, SAP_BW 731, SAP_BW 740, SAP_BW 750, SAP_BW 751, SAP_BW 752, SAP_BW 753, SAP_BW 754, SAP_BW 755, SAP_BW 756, SAP_BW 757 et SAP_BW 758 sans le dernier correctif de sécurité | SAP SAP S/4HANA (Manage Incoming Payment Files) – S/4 HANA version 900 sans le dernier correctif de sécurité | SAP NetWeaver BW – NetWeaver BW (BEx Analyzer) versions DW4CORE 200, DW4CORE 300, DW4CORE 400, SAP_BW 700, SAP_BW 701, SAP_BW 702, SAP_BW 731, SAP_BW 740, SAP_BW 750, SAP_BW 751, SAP_BW 752, SAP_BW 753, SAP_BW 754, SAP_BW 755, SAP_BW 756, SAP_BW 757 et SAP_BW 758 sans le dernier correctif de sécurité | SAP SAP NetWeaver AS Java – NetWeaver AS pour Java (Destination Service et Logon Application) version 7.50 sans le dernier correctif de sécurité | SAP SAP BusinessObjects Business Intelligence – BusinessObjects Business Intelligence Platform version 430 sans le dernier correctif de sécurité | SAP SAP Student Life Cycle Management – Student Life Cycle Management (SLcM) versions 617, 618, 800, 802, 803, 804, 805, 806, 807 et 808 sans le dernier correctif de sécurité | SAP SAP BusinessObjects Business Intelligence – BusinessObjects Business Intelligence Platform versions ENTERPRISE 430 et 440 sans le dernier correctif de sécurité | SAP Replication Server – Replication Server versions 16.0.3 et 16.0.4 sans le dernier correctif de sécurité | SAP SAP NetWeaver Application Server ABAP et ABAP Platform – SAP NetWeaver Application Server pour ABAP et ABAP Platform, Versions - 700, 701, 702, 731, 740, 750, 751, 752, 753, 754, 755, 756, 757, 758, 912 sans le dernier correctif de sécurité | SAP Production et Revenue Accounting – Production et Revenue Accounting (Tobin interface) versions S4CEXT 106, S4CEXT 107, S4CEXT 108, IS-PRA 605, IS-PRA 606, IS-PRA 616, IS-PRA 617, IS-PRA 618, IS-PRA 800, IS-PRA 801, IS-PRA 802, IS-PRA 803, IS-PRA 804 et IS-PRA 805 sans le dernier correctif de sécurité | SAP NetWeaver Enterprise Portal – NetWeaver Enterprise Portal version 7.50 sans le dernier correctif de sécurité | SAP NetWeaver Application Server pour ABAP – NetWeaver Application Server pour ABAP (CRM Blueprint Application Builder Panel) versions 700, 701, 702, 731, 740, 750, 751, 752, 75C, 75D, 75E, 75F, 75G, 75H et 75I sans le dernier correctif de sécurité | SAP S/4HANA eProcurement – S/4HANA eProcurement versions SAP_APPL 606, SAP_APPL 617, SAP_APPL 618, S4CORE 102, S4CORE 103, S4CORE 104, S4CORE 105, S4CORE 106, S4CORE 107 et S4CORE 108 sans le dernier correctif de sécurité"
CERTFR-2024-AVI-0755,Vulnérabilité dans Synology SRM,,Aucune,Injection de code indirecte à distance (XSS),Une vulnérabilité a été découverte dans Synology SRM. Elle permet à un attaquant de provoquer une injection de code indirecte à distance (XSS).,2024-09-10T09:41:18.675615,Synology SRM – SRM versions antérieures à 1.3.1-9346-10
CERTFR-2024-AVI-0756,Multiples vulnérabilités dans Moodle,,CVE-2024-45690; CVE-2024-45689; CVE-2024-45691,Atteinte à l'intégrité des données; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans Moodle. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à l'intégrité des données et un contournement de la politique de sécurité.",2024-09-10T11:53:18.309398,Moodle Moodle – Moodle versions  4.3.x antérieures à  4.3.7 | Moodle Moodle – Moodle versions 4.1.x antérieures à  4.1.13 | Moodle Moodle – Moodle versions  4.4.x antérieures à 4.4.3 | Moodle Moodle – Moodle versions  4.2.x antérieures à  4.2.10 
CERTFR-2024-AVI-0757,Multiples vulnérabilités dans les produits Siemens,,CVE-2024-43647; CVE-2024-37995; CVE-2024-37990; CVE-2024-37993; CVE-2024-37991; CVE-2023-30756; CVE-2024-33698; CVE-2024-37992; CVE-2024-34057; CVE-2023-30755; CVE-2023-28827; CVE-2023-44373; CVE-2024-35783; CVE-2024-38355; CVE-2024-37994,Déni de service à distance; Exécution de code arbitraire à distance; Non spécifié par l'éditeur; Contournement de la politique de sécurité; Atteinte à la confidentialité des données,"De multiples vulnérabilités ont été découvertes dans les produits Siemens. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à distance et une atteinte à la confidentialité des données.",2024-09-10T11:56:29.697028,"Siemens N/A – SIMATIC WinCC Runtime Professional V18 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC WinCC V7.4 toutes versionswith installed WebRH. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour la vulnérabilité CVE-2024-38355. | Siemens N/A – SIMATIC WinCC Runtime Advanced toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour les vulnérabilités CVE-2023-28827, CVE-2023-30755 et CVE-2023-30756. | Siemens N/A – SIMATIC Reader RF685R FCC (6GT2811-6CA10-1AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC WinCC V8.0 versions antérieures à V8.0 Update 5 | Siemens N/A – SIMATIC WinCC Runtime Professional V19 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC IPC DiagMonitor toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour les vulnérabilités CVE-2023-28827, CVE-2023-30755 et CVE-2023-30756. | Siemens N/A – SIMATIC Reader RF650R ETSI (6GT2811-6AB20-0AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC PCS neo V5.0 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC HMI Comfort Panels (incl. SIPLUS variants) toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour les vulnérabilités CVE-2023-28827, CVE-2023-30755 et CVE-2023-30756. | Siemens N/A – SCALANCE W700 802.11 AX versions antérieures à V2.4.0 | Siemens N/A – SIMATIC Reader RF685R CMIIT (6GT2811-6CA10-2AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Reader RF680R CMIIT (6GT2811-6AA10-2AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC WinCC V8.0 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC Reader RF615R CMIIT (6GT2811-6CC10-2AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Information Server 2024 toutes versions pour la vulnérabilité CVE-2024-33698 | Siemens N/A – SIMATIC Reader RF650R FCC (6GT2811-6AB20-1AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Reader RF685R ARIB (6GT2811-6CA10-4AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Reader RF650R CMIIT (6GT2811-6AB20-2AA0) versions antérieures à V4.2 | Siemens N/A – Totally Integrated Automation Portal (TIA Portal) V18 toutes versions | Siemens N/A – SIMATIC RF188C (6GT2002-0JE40) versions antérieures à V2.2 | Siemens N/A – SIMATIC PCS neo V4.1 versions antérieures à V4.1 Update 2 | Siemens N/A – SIMATIC S7-200 SMART toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour la vulnérabilité CVE-2024-43647. | Siemens N/A – SIMATIC PCS neo V4.0 toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour la vulnérabilité CVE-2024-33698. | Siemens N/A – SIMATIC Reader RF615R ETSI (6GT2811-6CC10-0AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC WinCC V7.5 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC Reader RF650R ARIB (6GT2811-6AB20-4AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC CP 1243-1 IEC (incl. SIPLUS variants) versions antérieures à V3.5.20 | Siemens N/A – SIMATIC RF1140R (6GT2831-6CB00) versions antérieures à V1.1 | Siemens N/A – SIMATIC PCS 7 V9.1 toutes versions | Siemens N/A – SIMATIC WinCC Runtime Professional V20 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC RF1170R (6GT2831-6BB00) versions antérieures à V1.1 | Siemens N/A – SIMATIC Information Server 2022 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC RF166C (6GT2002-0EE20) versions antérieures à V2.2 | Siemens N/A – Totally Integrated Automation Portal (TIA Portal) V19 toutes versions | Siemens N/A – SIMATIC Information Server 2022 toutes versions pour la vulnérabilité CVE-2024-33698 | Siemens N/A – SIMATIC WinCC Runtime Professional V17 toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour la vulnérabilité CVE-2024-38355. | Siemens N/A – SIMATIC RF186CI (6GT2002-0JE50) versions antérieures à V2.2 | Siemens N/A – SIMATIC CP 1242-7 V2 (incl. SIPLUS variants) versions antérieures à V3.5.20 | Siemens N/A – Totally Integrated Automation Portal (TIA Portal) V17 versions antérieures à V17 Update 8 | Siemens N/A – SIMATIC Reader RF680R FCC (6GT2811-6AA10-1AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Reader RF615R FCC (6GT2811-6CC10-1AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Reader RF610R FCC (6GT2811-6BC10-1AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Information Server 2020 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC Process Historian 2020 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC RF185C (6GT2002-0JE10) versions antérieures à V2.2 | Siemens N/A – SIMATIC WinCC V7.5 versions antérieures à V7.5 SP2 Update 18 | Siemens N/A – SIMATIC Reader RF685R ETSI (6GT2811-6CA10-0AA0) versions antérieures à V4.2 | Siemens N/A – SICAM SCC versions antérieures à V10.0 | Siemens N/A – Totally Integrated Automation Portal (TIA Portal) V16 toutes versions pour la vulnérabilité CVE-2024-33698 | Siemens N/A – SIMATIC WinCC Runtime Professional V18 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC CP 1243-8 IRC (6GK7243-8RX30-0XE0) versions antérieures à V3.5.20 | Siemens N/A – SIMATIC WinCC Runtime Professional V19 toutes versions pour la vulnérabilité CVE-2024-38355 | Siemens N/A – SIMATIC Reader RF680R ARIB (6GT2811-6AA10-4AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC WinCC V7.4 toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour la vulnérabilité CVE-2024-35783. | Siemens N/A – SIMATIC RF360R (6GT2801-5BA30) versions antérieures à V2.2 | Siemens N/A – SIMATIC RF188CI (6GT2002-0JE60) versions antérieures à V2.2 | Siemens N/A – SIMATIC IPC DiagBase toutes versions. L'éditeur indique que le produit ne bénéficiera pas de correctif de sécurité pour les vulnérabilités CVE-2023-28827, CVE-2023-30755 et CVE-2023-30756. | Siemens N/A – SIMATIC CP 1243-1 DNP3 (incl. SIPLUS variants) versions antérieures à V3.5.20 | Siemens N/A – SIMATIC Reader RF610R CMIIT (6GT2811-6BC10-2AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC Process Historian 2022 toutes versions pour la vulnérabilité CVE-2024-35783 | Siemens N/A – SIMATIC RF186C (6GT2002-0JE20) versions antérieures à V2.2 | Siemens N/A – SIMATIC CP 1243-7 LTE versions antérieures à V3.5.20 | Siemens N/A – SIMATIC Reader RF610R ETSI (6GT2811-6BC10-0AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC PCS neo V5.0 toutes versions pour la vulnérabilité CVE-2024-33698 | Siemens N/A – SIMATIC CP 1243-1 (incl. SIPLUS variants) versions antérieures à V3.5.20 | Siemens N/A – SIMATIC Reader RF680R ETSI (6GT2811-6AA10-0AA0) versions antérieures à V4.2 | Siemens N/A – SIMATIC BATCH V9.1 toutes versions pour la vulnérabilité CVE-2024-35783"
